,name,latitude,longitude,is_closed,zipcode,city,state,price,rating,url,review_count,transactions,category_x,id,Name,category_y,lowprice,highprice,health_index,star1,star2,star3,star4,star5,Accept_Credit_Card,Alcohol,Appointment_Only,Caters,Delivers,Dogs_Allowed,Outdoor_Seating,Parking,Smoking_allowed,Take_out,Takes_Reservations,Wheelchair_Accessible,WIFI,Opened_24hrs,Ambience,Attire,Noise_Level,Music,atm,bank,bar,beauty_salon,book_store,bus_station,cafe,gas_station,gym,movie_theater,museum,school,shopping_mall,subway_station,supermarket,taxi_stand,train_station,Zipcode,Zip code population in 2016,White population,Black population,American Indian population,Asian population,Native Hawaiian and Other Pacific Islander population,Some other race population,Two or more races population,Hispanic or Latino population,High school or higher,Bachelor's degree or higher,Graduate or professional degree,Unemployed,Mean travel time to work (commute),Never married,Now married,Separated,Widowed,Divorced
3408,Darya Restaurant,33.69617293,-117.8900065,False,92704.0,Santa Ana,CA,$$,3.5,https://www.yelp.com/biz/darya-restaurant-santa-ana?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,640,"['delivery', 'pickup']","mideastern,persian",9xX1lTJ9c92Zfxg6WjvmwA,Darya Restaurant,"Middle Eastern,Persian/Iranian",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Private Lot,,Yes,Yes,,Free,,Classy,Casual,Average,,10.0,4.0,7.0,20.0,1.0,13.0,7.0,1.0,3.0,1.0,,,4.0,,,,,92704.0,91283.0,7506.0,878.0,153.0,14615.0,257.0,90.0,718.0,63906.0,58.7%,,3.9%,5.0%,25.1 minutes,41.0%,46.0%,2.5%,3.7%,6.7%
3409,Baja Fish Tacos,33.69859188,-117.88679840000002,False,92704.0,Santa Ana,CA,$,4.0,https://www.yelp.com/biz/baja-fish-tacos-santa-ana?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,1370,[],"seafood,tacos",_yp7RqBlfyzAPGc_c7eSjg,Baja Fish Tacos,"Seafood,Tacos",Under $10,Under $10,,51,72,130,360,758,Yes,Beer & Wine Only,,Yes,,No,Yes,Private Lot,,Yes,No,Yes,Free,,Casual,Casual,Average,,17.0,6.0,4.0,29.0,,12.0,9.0,1.0,4.0,1.0,,,7.0,,1.0,,,92704.0,91283.0,7506.0,878.0,153.0,14615.0,257.0,90.0,718.0,63906.0,58.7%,,3.9%,5.0%,25.1 minutes,41.0%,46.0%,2.5%,3.7%,6.7%
3410,Settebello Pizzeria Napoletana,33.5706972,-117.8334468,False,92657.0,Newport Coast,CA,$$,3.5,https://www.yelp.com/biz/settebello-pizzeria-napoletana-newport-coast-3?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,297,[],"italian,pizza,cocktailbars",P8a0AfqrHDQ6uTLcCQP9nA,Settebello Pizzeria Napoletana,"Italian,Pizza,Cocktail Bars",$11-30,$11-30,,40,38,36,57,127,Yes,Full Bar,,No,,,Yes,Private Lot,,Yes,Yes,Yes,Free,,Casual,Casual,Average,,1.0,1.0,3.0,3.0,,4.0,1.0,,1.0,,,,1.0,,1.0,,,92657.0,9908.0,7043.0,45.0,4.0,1697.0,2.0,24.0,417.0,509.0,100.6%,,37.5%,2.2%,27.5 minutes,21.0%,68.0%,0.0%,3.2%,7.8%
3411,Javier's - Crystal Cove,33.57059314,-117.8343064,False,92657.0,Newport Coast,CA,$$$,3.5,https://www.yelp.com/biz/javiers-crystal-cove-newport-coast?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,2321,[],"mexican,bars,desserts",tyEn0CPyJpCM78EQfFtkow,Javier’s - Crystal Cove,"Mexican,Bars,Desserts",$31-60,$31-60,,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Valet,,Yes,Yes,,No,,Trendy,Casual,Average,,1.0,1.0,3.0,3.0,,3.0,1.0,,1.0,,,,1.0,,1.0,,,92657.0,9908.0,7043.0,45.0,4.0,1697.0,2.0,24.0,417.0,509.0,100.6%,,37.5%,2.2%,27.5 minutes,21.0%,68.0%,0.0%,3.2%,7.8%
3412,The Boiling Crab,33.699671,-117.888417,False,92704.0,Santa Ana,CA,$$,4.0,https://www.yelp.com/biz/the-boiling-crab-santa-ana?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,946,[],"seafood,newamerican,cajun",1dJjV_e8X89BYRcHtX7BKg,The Boiling Crab,"Seafood,American (New),Cajun/Creole",$11-30,$11-30,,100,85,110,276,375,Yes,Beer & Wine Only,,No,,No,No,Private Lot,,Yes,No,,No,,Casual,Casual,Loud,,10.0,4.0,3.0,23.0,,12.0,7.0,1.0,4.0,,,,7.0,,1.0,,,92704.0,91283.0,7506.0,878.0,153.0,14615.0,257.0,90.0,718.0,63906.0,58.7%,,3.9%,5.0%,25.1 minutes,41.0%,46.0%,2.5%,3.7%,6.7%
3413,Ritter's Steam Kettle Cooking,33.70045791,-117.8877105,False,92704.0,Santa Ana,CA,$$,4.0,https://www.yelp.com/biz/ritters-steam-kettle-cooking-santa-ana?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,2082,"['delivery', 'pickup']","cajun,seafood,soulfood",m2YZXJSghrzckdNPz5mmaA,Ritter’s Steam Kettle Cooking,"Cajun/Creole,Seafood,Soul Food",$11-30,$11-30,,90,111,287,713,941,Yes,Beer & Wine Only,,No,,No,No,Private Lot,,Yes,No,,No,,Casual,Casual,Average,,11.0,4.0,2.0,22.0,,12.0,6.0,2.0,4.0,,,1.0,6.0,,1.0,,,92704.0,91283.0,7506.0,878.0,153.0,14615.0,257.0,90.0,718.0,63906.0,58.7%,,3.9%,5.0%,25.1 minutes,41.0%,46.0%,2.5%,3.7%,6.7%
3414,Al Forno Caffe,33.66965,-117.9204048,False,92626.0,Costa Mesa,CA,$$,4.5,https://www.yelp.com/biz/al-forno-caffe-costa-mesa-3?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,501,"['delivery', 'pickup']",italian,-R8xhhsWVpGTNyYXP3hL-A,Al Forno Caffe,Italian,$11-30,$11-30,,0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,No,Yes,Private Lot,,Yes,Yes,Yes,Free,,Casual,Casual,Average,,10.0,3.0,2.0,19.0,,5.0,6.0,,4.0,,,6.0,3.0,,,,,92626.0,51866.0,27795.0,855.0,130.0,6326.0,274.0,104.0,1499.0,12358.0,91.4%,,13.3%,4.1%,22.2 minutes,40.3%,44.5%,1.1%,4.3%,9.7%
3415,Gina's Pizza & Pastaria,33.67172281,-117.9197923,False,92626.0,Costa Mesa,CA,$$,3.5,https://www.yelp.com/biz/ginas-pizza-and-pastaria-costa-mesa-2?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,190,[],"italian,pizza",ndGF7JP-3pt1OTCpP0y8Ng,Gina’s Pizza & Pastaria,"Italian,Pizza",$11-30,$11-30,,0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,,Yes,Private Lot,,Yes,No,,Free,,Casual,Casual,Average,,10.0,3.0,2.0,18.0,,9.0,6.0,,6.0,,,8.0,3.0,,,,,92626.0,51866.0,27795.0,855.0,130.0,6326.0,274.0,104.0,1499.0,12358.0,91.4%,,13.3%,4.1%,22.2 minutes,40.3%,44.5%,1.1%,4.3%,9.7%
3416,Rusty Pelican,33.61967,-117.924492,False,92663.0,Newport Beach,CA,$$,3.5,https://www.yelp.com/biz/rusty-pelican-newport-beach?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,1314,[],seafood,Cz7h4utoi3jAWemjss5UGw,Rusty Pelican,Seafood,$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,No,,,Yes,,,Yes,Yes,,Free,,,Casual,Average,,12.0,4.0,8.0,52.0,2.0,3.0,5.0,,14.0,1.0,,4.0,3.0,,,,,92663.0,22729.0,17741.0,186.0,46.0,915.0,42.0,51.0,468.0,2200.0,99.0%,,21.3%,5.8%,27.0 minutes,37.5%,41.6%,2.0%,5.0%,13.9%
3417,Billy's at the Beach,33.61995,-117.92463,False,92663.0,Newport Beach,CA,$$,3.5,https://www.yelp.com/biz/billys-at-the-beach-newport-beach?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,571,[],"hawaiian,breakfast_brunch,cocktailbars",zNcH12WoPZGVERDwS0yBug,Billy’s at the Beach,"Hawaiian,Breakfast & Brunch,Cocktail Bars",$11-30,$11-30,,85,57,77,137,217,Yes,Full Bar,,No,,No,Yes,"Valet, Street",,Yes,Yes,Yes,No,,Casual,Casual,Average,,12.0,4.0,8.0,52.0,2.0,2.0,5.0,,14.0,1.0,,4.0,3.0,,,,,92663.0,22729.0,17741.0,186.0,46.0,915.0,42.0,51.0,468.0,2200.0,99.0%,,21.3%,5.8%,27.0 minutes,37.5%,41.6%,2.0%,5.0%,13.9%
3418,Great Mex Grill-Mesa Verde,33.669719,-117.921056,False,92626.0,Costa Mesa,CA,$,3.5,https://www.yelp.com/biz/great-mex-grill-mesa-verde-costa-mesa?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,159,"['delivery', 'pickup']","mexican,breakfast_brunch,beerbar",MBwriOp7DUpt0vnfET7LIg,Great Mex Grill-Mesa Verde,"Mexican,Breakfast & Brunch,Beer Bar",Under $10,Under $10,,30,17,17,39,56,Yes,Beer & Wine Only,,Yes,,Yes,Yes,Private Lot,,Yes,No,Yes,Free,,Casual,Casual,Average,,10.0,3.0,2.0,19.0,,6.0,6.0,,5.0,,,4.0,3.0,,,,,92626.0,51866.0,27795.0,855.0,130.0,6326.0,274.0,104.0,1499.0,12358.0,91.4%,,13.3%,4.1%,22.2 minutes,40.3%,44.5%,1.1%,4.3%,9.7%
3419,Chicken Coop,33.62607457,-117.9266607,False,92663.0,Newport Beach,CA,$$,3.5,https://www.yelp.com/biz/chicken-coop-newport-beach?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,251,[],"tradamerican,bars,seafood",TVb0B9EMZXra8ZgY4TBmZw,Chicken Coop,"American (Traditional),Bars,Seafood",$11-30,$11-30,,37,27,25,76,86,No,Full Bar,,Yes,,,No,,,Yes,No,,No,,Divey,Casual,Average,,3.0,1.0,,24.0,,5.0,2.0,,3.0,,,3.0,,,,,,92663.0,22729.0,17741.0,186.0,46.0,915.0,42.0,51.0,468.0,2200.0,99.0%,,21.3%,5.8%,27.0 minutes,37.5%,41.6%,2.0%,5.0%,13.9%
3420,Chicken Maison,33.703365000000005,-117.88576299999998,False,92704.0,Santa Ana,CA,$,4.5,https://www.yelp.com/biz/chicken-maison-santa-ana?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,1797,[],"mediterranean,vegetarian,mideastern",ekXnR6LcIpt7qYzdh2WbJQ,Chicken Maison,"Mediterranean,Vegetarian,Middle Eastern",Under $10,Under $10,,0,0,0,0,0,Yes,No,,Yes,,,Yes,Private Lot,,Yes,No,,No,,Casual,Casual,Average,,6.0,2.0,,14.0,,9.0,4.0,1.0,2.0,,,1.0,3.0,,1.0,,,92704.0,91283.0,7506.0,878.0,153.0,14615.0,257.0,90.0,718.0,63906.0,58.7%,,3.9%,5.0%,25.1 minutes,41.0%,46.0%,2.5%,3.7%,6.7%
3421,Mastro's Ocean Club,33.56791806,-117.8306758,False,92657.0,Newport Beach,CA,$$$$,4.0,https://www.yelp.com/biz/mastros-ocean-club-newport-beach-2?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,1905,[],"seafood,steak,lounges",jmtpj9xs5qLumYIMd2v5lQ,Mastro’s Ocean Club,"Seafood,Steakhouses,Lounges",Above $61,Above $61,,0,0,0,0,0,Yes,Full Bar,,No,,,Yes,Valet,,No,Yes,,No,,Upscale,Dressy,Average,Live,1.0,1.0,3.0,3.0,,2.0,1.0,,,,,,1.0,,1.0,,,92657.0,9908.0,7043.0,45.0,4.0,1697.0,2.0,24.0,417.0,509.0,100.6%,,37.5%,2.2%,27.5 minutes,21.0%,68.0%,0.0%,3.2%,7.8%
3422,The Winery Restaurant & Wine Bar,33.62080665,-117.9268399,False,92663.0,Newport Beach,CA,$$$,4.5,https://www.yelp.com/biz/the-winery-restaurant-and-wine-bar-newport-beach-2?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,616,[],"wine_bars,steak",yJZcPXtqkstW8cTp_YIsqQ,The Winery Restaurant & Wine Bar,"Wine Bars,Steakhouses",$31-60,$31-60,,0,0,0,0,0,Yes,Full Bar,,Yes,,No,Yes,Valet,,Yes,Yes,Yes,No,,Upscale,Dressy,Average,,12.0,4.0,8.0,38.0,2.0,2.0,6.0,1.0,13.0,1.0,,3.0,4.0,,,,,92663.0,22729.0,17741.0,186.0,46.0,915.0,42.0,51.0,468.0,2200.0,99.0%,,21.3%,5.8%,27.0 minutes,37.5%,41.6%,2.0%,5.0%,13.9%
3423,Doria's Haus of Pizza,33.674124299999995,-117.9206301,False,92626.0,Costa Mesa,CA,$$,4.0,https://www.yelp.com/biz/dorias-haus-of-pizza-costa-mesa?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,707,[],"pizza,italian,sandwiches",7zXUeaajaJt6kQXXbpm1YA,Doria’s Haus of Pizza,"Pizza,Italian,Sandwiches",$11-30,$11-30,,54,52,72,215,315,Yes,Beer & Wine Only,,Yes,,No,No,Private Lot,,Yes,Yes,Yes,No,,Casual,,Average,,9.0,3.0,1.0,19.0,,9.0,6.0,,6.0,,,5.0,3.0,,,,,92626.0,51866.0,27795.0,855.0,130.0,6326.0,274.0,104.0,1499.0,12358.0,91.4%,,13.3%,4.1%,22.2 minutes,40.3%,44.5%,1.1%,4.3%,9.7%
3424,The Kickin' Crab,33.67375,-117.92094,False,92626.0,Costa Mesa,CA,$$,3.5,https://www.yelp.com/biz/the-kickin-crab-costa-mesa?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,257,[],"cajun,seafood",3SZfyc9Nd3t6vYCkDiQ3rQ,The Kickin’ Crab,"Cajun/Creole,Seafood",$11-30,$11-30,,44,25,22,47,119,Yes,Beer & Wine Only,,No,,,No,Private Lot,,Yes,Yes,,No,,Casual,Casual,Average,,9.0,3.0,1.0,20.0,,9.0,6.0,,6.0,,,5.0,3.0,,,,,92626.0,51866.0,27795.0,855.0,130.0,6326.0,274.0,104.0,1499.0,12358.0,91.4%,,13.3%,4.1%,22.2 minutes,40.3%,44.5%,1.1%,4.3%,9.7%
3425,A Restaurant,33.6213888,-117.927483,False,92663.0,Newport Beach,CA,$$$,4.0,https://www.yelp.com/biz/a-restaurant-newport-beach?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,437,[],"newamerican,bars",UjRUYrYR40BNSWOH291XWQ,A Restaurant,"American (New),Bars",$31-60,$31-60,,31,27,45,124,211,Yes,Full Bar,,No,,,No,Valet,,No,Yes,,No,,Classy,Casual,Average,,13.0,5.0,8.0,38.0,2.0,3.0,6.0,1.0,12.0,1.0,,3.0,4.0,,,,,92663.0,22729.0,17741.0,186.0,46.0,915.0,42.0,51.0,468.0,2200.0,99.0%,,21.3%,5.8%,27.0 minutes,37.5%,41.6%,2.0%,5.0%,13.9%
3426,Bluewater Grill,33.61416,-117.92648,False,92663.0,Newport Beach,CA,$$,4.0,https://www.yelp.com/biz/bluewater-grill-newport-beach-2?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,1042,[],"seafood,venues,tradamerican",vJF5FXcV9mFMOzVpUPICxQ,Bluewater Grill,"Seafood,Venues & Event Spaces,American (Traditional)",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,"Valet, Street, Private Lot",,Yes,Yes,,Free,,Casual,Casual,Average,,6.0,,10.0,25.0,,3.0,4.0,,6.0,,,1.0,1.0,,,,,92663.0,22729.0,17741.0,186.0,46.0,915.0,42.0,51.0,468.0,2200.0,99.0%,,21.3%,5.8%,27.0 minutes,37.5%,41.6%,2.0%,5.0%,13.9%
3427,Sabatino's Lido Shipyard Sausage Co.,33.612874299999994,-117.9265524,False,92663.0,Newport Beach,CA,$$,3.5,https://www.yelp.com/biz/sabatinos-lido-shipyard-sausage-co-newport-beach?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,444,[],italian,DybpphJL-y-zM5lZURYlKA,Sabatino’s Lido Shipyard Sausage Co.,Italian,$11-30,$11-30,,0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,,Yes,Private Lot,,Yes,Yes,,No,,Casual,Casual,Average,,9.0,1.0,16.0,18.0,,5.0,3.0,,4.0,,,,,,,,,92663.0,22729.0,17741.0,186.0,46.0,915.0,42.0,51.0,468.0,2200.0,99.0%,,21.3%,5.8%,27.0 minutes,37.5%,41.6%,2.0%,5.0%,13.9%
3428,The Dock,33.61372,-117.92779,False,92663.0,Newport Beach,CA,$$$,4.0,https://www.yelp.com/biz/the-dock-newport-beach?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,368,[],"newamerican,breakfast_brunch,seafood",1M4U8BZzWRcV1ZRw1SUjwA,The Dock,"American (New),Breakfast & Brunch,Seafood",$31-60,$31-60,,22,25,25,95,202,Yes,Beer & Wine Only,,Yes,,,Yes,Street,,No,Yes,,No,,"Romantic, Classy",Casual,Quiet,,8.0,1.0,13.0,26.0,,5.0,4.0,2.0,6.0,,,1.0,1.0,,,,,92663.0,22729.0,17741.0,186.0,46.0,915.0,42.0,51.0,468.0,2200.0,99.0%,,21.3%,5.8%,27.0 minutes,37.5%,41.6%,2.0%,5.0%,13.9%
3429,Woody's Wharf,33.61123,-117.92843,False,92663.0,Newport Beach,CA,$$,3.0,https://www.yelp.com/biz/woodys-wharf-newport-beach?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,785,"['pickup', 'restaurant_reservation']","seafood,steak,breakfast_brunch",it9fKpEXew3x5zf7EVVssQ,Woody’s Wharf,"Seafood,Steakhouses,Breakfast & Brunch",$11-30,$11-30,,185,96,131,154,219,Yes,Full Bar,,Yes,,No,Yes,Valet,,Yes,Yes,,Free,,Casual,Casual,Average,,8.0,1.0,21.0,17.0,,6.0,6.0,,4.0,,,,1.0,,,,,92663.0,22729.0,17741.0,186.0,46.0,915.0,42.0,51.0,468.0,2200.0,99.0%,,21.3%,5.8%,27.0 minutes,37.5%,41.6%,2.0%,5.0%,13.9%
3430,Mama D's Italian Kitchen,33.615048,-117.930145,False,92663.0,Newport Beach,CA,$$,4.5,https://www.yelp.com/biz/mama-ds-italian-kitchen-newport-beach?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,4680,[],"italian,pizza,salad",u31pxZqQbajByULMCF6bEQ,Mama D’s Italian Kitchen,"Italian,Pizza,Salad",$11-30,$11-30,,0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,No,No,"Street, Private Lot",,Yes,No,,No,,Casual,Casual,Average,,10.0,3.0,10.0,29.0,1.0,6.0,5.0,3.0,8.0,1.0,,2.0,2.0,,,,,92663.0,22729.0,17741.0,186.0,46.0,915.0,42.0,51.0,468.0,2200.0,99.0%,,21.3%,5.8%,27.0 minutes,37.5%,41.6%,2.0%,5.0%,13.9%
3431,Lamppost Pizza,33.704197,-117.78582,False,92604.0,Irvine,CA,$$,3.0,https://www.yelp.com/biz/lamppost-pizza-irvine-4?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,218,"['pickup', 'delivery']","pizza,breweries,italian",sfc4QLP07T12Bj4z3eDdtw,Lamppost Pizza,"Pizza,Breweries,Italian",$11-30,$11-30,,59,38,38,46,37,Yes,Beer & Wine Only,,No,,No,Yes,Private Lot,,Yes,Yes,Yes,Free,,Casual,Casual,Average,,19.0,12.0,3.0,11.0,,12.0,7.0,3.0,1.0,,,3.0,3.0,,3.0,,,92604.0,28989.0,13931.0,405.0,28.0,8428.0,46.0,92.0,1000.0,2923.0,95.7%,,25.6%,5.0%,23.7 minutes,33.2%,51.4%,0.9%,5.1%,9.4%
3432,The Crab Cooker,33.609970000000004,-117.92804,False,92663.0,Newport Beach,CA,$$,3.5,https://www.yelp.com/biz/the-crab-cooker-newport-beach?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,1266,[],seafood,IPQifpw2bKlX08V9PLqUbg,The Crab Cooker,Seafood,$11-30,$11-30,,144,160,176,346,439,Yes,Beer & Wine Only,,No,,,No,Street,,Yes,No,Yes,No,,Casual,Casual,Average,,5.0,1.0,18.0,8.0,,6.0,4.0,,3.0,,,,1.0,,,,,92663.0,22729.0,17741.0,186.0,46.0,915.0,42.0,51.0,468.0,2200.0,99.0%,,21.3%,5.8%,27.0 minutes,37.5%,41.6%,2.0%,5.0%,13.9%
3433,Heirloom Farmhouse Kitchen,33.65709202,-117.7482137,False,92618.0,Irvine,CA,$$$,3.5,https://www.yelp.com/biz/heirloom-farmhouse-kitchen-irvine?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,41,[],newamerican,EalVM4TvZnlAtsejDFlEtw,Heirloom Farmhouse Kitchen,American (New),$31-60,$31-60,,6,6,9,6,14,Yes,Full Bar,,,,,Yes,,,Yes,Yes,Yes,Free,,,Casual,,,6.0,6.0,2.0,2.0,,9.0,2.0,1.0,2.0,,,3.0,2.0,,,,,92618.0,30350.0,7476.0,285.0,25.0,6085.0,38.0,46.0,694.0,1717.0,99.7%,,33.4%,4.7%,26.5 minutes,30.2%,57.2%,0.5%,2.4%,9.7%
3434,Sol Grill,33.608275,-117.927893,False,92663.0,Newport Beach,CA,$$,4.5,https://www.yelp.com/biz/sol-grill-newport-beach?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,508,['restaurant_reservation'],"seafood,newamerican,steak",rYl2t-IJhZoIAl4MmuNTGw,Sol Grill,"Seafood,American (New),Steakhouses",$11-30,$11-30,,0,0,0,0,0,Yes,Beer & Wine Only,,No,,,,Street,,Yes,Yes,,Free,,"Casual, Intimate, Romantic",Casual,Average,,5.0,1.0,15.0,3.0,,6.0,5.0,,,,,,1.0,,,,,92663.0,22729.0,17741.0,186.0,46.0,915.0,42.0,51.0,468.0,2200.0,99.0%,,21.3%,5.8%,27.0 minutes,37.5%,41.6%,2.0%,5.0%,13.9%
3435,Paul Martin's American Grill,33.65154467,-117.746673,False,92618.0,Irvine,CA,$$,3.5,https://www.yelp.com/biz/paul-martins-american-grill-irvine?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,1239,"['pickup', 'delivery']","newamerican,seafood,steak",sopvGW0ULt3HTuqnJRmN_w,Paul Martin’s American Grill,"American (New),Seafood,Steakhouses",$11-30,$11-30,,132,119,197,373,419,Yes,Full Bar,,No,,,Yes,"Valet, Garage, Private Lot",,Yes,Yes,Yes,Free,,Trendy,Casual,Average,,5.0,4.0,9.0,7.0,1.0,10.0,13.0,,5.0,1.0,,2.0,7.0,,1.0,,,92618.0,30350.0,7476.0,285.0,25.0,6085.0,38.0,46.0,694.0,1717.0,99.7%,,33.4%,4.7%,26.5 minutes,30.2%,57.2%,0.5%,2.4%,9.7%
3436,The Cheesecake Factory,33.651013,-117.746381,False,92618.0,Irvine,CA,$$,3.0,https://www.yelp.com/biz/the-cheesecake-factory-irvine?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,1054,[],"newamerican,desserts",vDPwMg3B31FplVNVrhjj4Q,The Cheesecake Factory,"American (New),Desserts",$11-30,$11-30,,242,163,193,285,170,Yes,Full Bar,,Yes,,,Yes,Garage,,Yes,Yes,,No,,Casual,Casual,Average,,5.0,4.0,9.0,8.0,1.0,9.0,14.0,,5.0,1.0,,2.0,7.0,,,,,92618.0,30350.0,7476.0,285.0,25.0,6085.0,38.0,46.0,694.0,1717.0,99.7%,,33.4%,4.7%,26.5 minutes,30.2%,57.2%,0.5%,2.4%,9.7%
